LAMMPS data file - Dimer fluid system

2532 atoms
1266 bonds
1 atom types
1 bond types

0.0 30.0 xlo xhi
0.0 10.0 ylo yhi
0.0 10.0 zlo zhi

Masses

1 1.0

Atoms # molecular

433 217 1 5.676297 3.599838 3.666693 0 0 0
434 217 1 5.573703 3.900162 4.583307 0 0 0
435 218 1 5.406233 4.180696 4.418208 0 0 0
436 218 1 5.843767 3.319304 4.331792 0 0 0
437 219 1 5.355359 4.144531 4.707850 0 0 0
438 219 1 5.894641 3.355469 4.542150 0 0 0
439 220 1 5.920240 3.499532 5.167103 0 0 0
440 220 1 5.329760 4.000468 4.582897 0 0 0
441 221 1 5.532133 3.326289 5.341956 0 0 0
442 221 1 5.717867 4.173711 4.908044 0 0 0
443 222 1 5.278500 3.508737 5.136347 0 0 0
444 222 1 5.971500 3.991263 5.613653 0 0 0
445 223 1 5.628619 3.984708 5.200590 0 0 0
446 223 1 5.621381 3.515292 6.049410 0 0 0
447 224 1 5.213660 3.985424 5.772043 0 0 0
448 224 1 6.036340 3.514576 5.977957 0 0 0
449 225 1 5.478959 3.366309 5.866778 0 0 0
450 225 1 5.771041 4.133691 6.383222 0 0 0
451 226 1 5.726925 3.731367 5.901197 0 0 0
452 226 1 5.523075 3.768633 6.848803 0 0 0
453 227 1 5.230846 3.752143 6.907600 0 0 0
454 227 1 6.019154 3.747857 6.342400 0 0 0
455 228 1 5.310708 4.049265 7.091532 0 0 0
456 228 1 5.939292 3.450735 6.658468 0 0 0
457 229 1 5.736977 4.153400 7.369856 0 0 0
458 229 1 5.513023 3.346600 6.880144 0 0 0
459 230 1 5.211053 3.988458 7.458728 0 0 0
460 230 1 6.038947 3.511542 7.291272 0 0 0
461 231 1 5.809003 4.193316 7.555435 0 0 0
462 231 1 5.440997 3.306684 7.694565 0 0 0
463 232 1 5.458653 4.195452 7.970530 0 0 0
464 232 1 5.791347 3.304548 7.779470 0 0 0
465 233 1 5.557208 3.373356 8.422941 0 0 0
466 233 1 5.692792 4.126644 7.827059 0 0 0
467 234 1 6.075863 3.643584 8.231393 0 0 0
468 234 1 5.174137 3.856416 8.518607 0 0 0
469 235 1 6.052065 3.543130 8.524776 0 0 0
470 235 1 5.197935 3.956870 8.725224 0 0 0
471 236 1 5.420366 3.477597 9.220176 0 0 0
472 236 1 5.829634 4.022403 8.529824 0 0 0
473 237 1 5.838145 3.314370 9.129539 0 0 0
474 237 1 5.411855 4.185630 9.120461 0 0 0
475 238 1 5.832031 4.118240 9.136751 0 0 0
476 238 1 5.417969 3.381760 9.613249 0 0 0
477 239 1 5.811945 3.933902 9.217009 0 0 0
478 239 1 5.438055 3.566098 10.032991 0 0 0
479 240 1 5.141928 3.756393 9.832278 0 0 0
480 240 1 6.108072 3.743607 9.917722 0 0 0
481 241 1 5.316697 6.618758 0.189745 0 0 0
482 241 1 5.933303 5.881242 0.060255 0 0 0
483 242 1 5.788297 6.668882 0.556925 0 0 0
484 242 1 5.461703 5.831118 0.193075 0 0 0
485 243 1 5.580088 6.636712 0.335756 0 0 0
486 243 1 5.669912 5.863288 0.914244 0 0 0
487 244 1 5.155674 6.308669 0.982314 0 0 0
488 244 1 6.094326 6.191331 0.767686 0 0 0
489 245 1 5.567660 6.573392 1.481868 0 0 0
490 245 1 5.682340 5.926608 0.768132 0 0 0
491 246 1 6.008797 5.966716 1.462606 0 0 0
492 246 1 5.241203 6.533284 1.287394 0 0 0
493 247 1 5.267544 6.206520 1.949900 0 0 0
494 247 1 5.982456 6.293480 1.300100 0 0 0
495 248 1 5.381885 6.003790 1.535146 0 0 0
496 248 1 5.868115 6.496210 2.214854 0 0 0
497 249 1 5.231294 6.450051 2.325499 0 0 0
498 249 1 6.018706 6.049949 1.924501 0 0 0
